date,state,fips,cases,deaths,new_cases,new_deaths,national_avg_new_cases,national_avg_new_deaths
9/19/2020,Nebraska,31,40797,457,410,0,808.92,13.26
9/19/2020,Nevada,32,75524,1528,371,2,808.92,13.26
9/19/2020,New Hampshire,33,7920,438,59,0,808.92,13.26
9/19/2020,New Jersey,34,201100,16064,461,3,808.92,13.26
9/19/2020,New Mexico,35,27512,847,162,6,808.92,13.26
9/19/2020,New York,36,453747,32679,983,-3,808.92,13.26
9/19/2020,North Carolina,37,192751,3260,1079,28,808.92,13.26
9/19/2020,North Dakota,38,17610,195,377,8,808.92,13.26
9/19/2020,Ohio,39,143547,4612,951,4,808.92,13.26
9/19/2020,Oklahoma,40,75804,943,1237,4,808.92,13.26
9/19/2020,Oregon,41,30600,527,249,3,808.92,13.26
9/19/2020,Pennsylvania,42,154261,8028,701,22,808.92,13.26
9/19/2020,Rhode Island,44,23620,1088,0,0,808.92,13.26
9/19/2020,South Carolina,45,137240,3188,922,11,808.92,13.26
9/19/2020,South Dakota,46,18444,200,369,2,808.92,13.26
9/19/2020,Tennessee,47,179017,2193,1310,20,808.92,13.26
9/19/2020,Texas,48,716914,15124,3262,87,808.92,13.26
9/19/2020,Utah,49,62893,440,1107,3,808.92,13.26
9/19/2020,Vermont,50,1710,58,4,0,808.92,13.26
9/19/2020,Virginia,51,139655,2990,953,41,808.92,13.26
9/19/2020,Washington,53,85886,2130,303,0,808.92,13.26
9/19/2020,West Virginia,54,13874,308,191,11,808.92,13.26
9/19/2020,Wisconsin,55,105609,1249,2398,2,808.92,13.26
9/19/2020,Wyoming,56,4780,49,33,0,808.92,13.26
9/20/2020,Alabama,1,144962,2437,798,0,708.92,4.18
9/20/2020,Alaska,2,7704,42,91,0,708.92,4.18
9/20/2020,Arizona,4,214018,5480,467,9,708.92,4.18
9/20/2020,Arkansas,5,75723,1181,563,0,708.92,4.18
9/20/2020,California,6,788077,15018,3001,-5,708.92,4.18
9/20/2020,Colorado,8,65248,2023,554,1,708.92,4.18
9/20/2020,Connecticut,9,55527,4492,0,0,708.92,4.18
9/20/2020,Delaware,10,19566,621,117,0,708.92,4.18
9/20/2020,Florida,12,683746,13295,2521,9,708.92,4.18
9/20/2020,Georgia,13,289096,6453,1037,3,708.92,4.18
9/20/2020,Hawaii,15,11534,119,77,0,708.92,4.18
9/20/2020,Idaho,16,37768,443,144,2,708.92,4.18
9/20/2020,Illinois,17,277373,8700,1316,12,708.92,4.18
9/20/2020,Indiana,18,113728,3506,746,3,708.92,4.18
9/20/2020,Iowa,19,80410,1265,625,0,708.92,4.18
9/20/2020,Kansas,20,53433,597,13,1,708.92,4.18
9/20/2020,Kentucky,21,65413,1139,345,2,708.92,4.18
9/20/2020,Louisiana,22,162258,5366,936,26,708.92,4.18
9/20/2020,Maine,23,5079,139,44,0,708.92,4.18
9/20/2020,Maryland,24,120656,3879,549,3,708.92,4.18
9/20/2020,Massachusetts,25,127540,9310,359,15,708.92,4.18
9/20/2020,Michigan,26,128148,6971,36,1,708.92,4.18
9/20/2020,Minnesota,27,90069,2017,1296,2,708.92,4.18
9/20/2020,Mississippi,28,93364,2810,277,1,708.92,4.18
9/20/2020,Missouri,29,115000,1896,1206,-9,708.92,4.18
9/20/2020,Montana,30,10325,157,132,1,708.92,4.18
9/20/2020,Nebraska,31,41083,457,286,0,708.92,4.18
9/20/2020,Nevada,32,75914,1532,390,4,708.92,4.18
9/20/2020,New Hampshire,33,7947,438,27,0,708.92,4.18
9/20/2020,New Jersey,34,201553,16067,453,3,708.92,4.18
9/20/2020,New Mexico,35,27579,849,67,2,708.92,4.18
9/20/2020,New York,36,454612,32686,865,7,708.92,4.18
9/20/2020,North Carolina,37,193978,3270,1227,10,708.92,4.18
9/20/2020,North Dakota,38,17961,195,351,0,708.92,4.18
9/20/2020,Ohio,39,144309,4615,762,3,708.92,4.18
9/20/2020,Oklahoma,40,76807,946,1003,3,708.92,4.18
9/20/2020,Oregon,41,30802,528,202,1,708.92,4.18
9/20/2020,Pennsylvania,42,154924,8049,663,21,708.92,4.18
9/20/2020,Rhode Island,44,23620,1088,0,0,708.92,4.18
9/20/2020,South Carolina,45,137708,3199,468,11,708.92,4.18
9/20/2020,South Dakota,46,18696,202,252,2,708.92,4.18
9/20/2020,Tennessee,47,180621,2195,1604,2,708.92,4.18
9/20/2020,Texas,48,722460,15159,5546,35,708.92,4.18
9/20/2020,Utah,49,63774,440,881,0,708.92,4.18
9/20/2020,Vermont,50,1715,58,5,0,708.92,4.18
9/20/2020,Virginia,51,140511,3015,856,25,708.92,4.18
9/20/2020,Washington,53,86169,2130,283,0,708.92,4.18
9/20/2020,West Virginia,54,14054,310,180,2,708.92,4.18
9/20/2020,Wisconsin,55,107343,1250,1734,1,708.92,4.18
9/20/2020,Wyoming,56,4871,49,91,0,708.92,4.18
9/21/2020,Alabama,1,145780,2439,818,2,1084.3,8.54
9/21/2020,Alaska,2,7775,42,71,0,1084.3,8.54
9/21/2020,Arizona,4,214251,5482,233,2,1084.3,8.54
9/21/2020,Arkansas,5,76364,1197,641,16,1084.3,8.54
9/21/2020,California,6,792217,15069,4140,51,1084.3,8.54
9/21/2020,Colorado,8,65936,2031,688,8,1084.3,8.54
9/21/2020,Connecticut,9,56024,4495,497,3,1084.3,8.54
9/21/2020,Delaware,10,19667,627,101,6,1084.3,8.54
9/21/2020,Florida,12,685431,13316,1685,21,1084.3,8.54
9/21/2020,Georgia,13,289975,6455,879,2,1084.3,8.54
9/21/2020,Hawaii,15,11590,119,56,0,1084.3,8.54
9/21/2020,Idaho,16,38196,447,428,4,1084.3,8.54
9/21/2020,Illinois,17,279032,8717,1659,17,1084.3,8.54
9/21/2020,Indiana,18,114251,3512,523,6,1084.3,8.54
9/21/2020,Iowa,19,81006,1284,596,19,1084.3,8.54
9/21/2020,Kansas,20,54956,604,1523,7,1084.3,8.54
9/21/2020,Kentucky,21,65905,1141,492,2,1084.3,8.54
9/21/2020,Louisiana,22,162501,5375,243,9,1084.3,8.54
9/21/2020,Maine,23,5106,140,27,1,1084.3,8.54
9/21/2020,Maryland,24,121068,3883,412,4,1084.3,8.54
9/21/2020,Massachusetts,25,127796,9317,256,7,1084.3,8.54
9/21/2020,Michigan,26,129655,6982,1507,11,1084.3,8.54
9/21/2020,Minnesota,27,90994,2021,925,4,1084.3,8.54
9/21/2020,Mississippi,28,93556,2810,192,0,1084.3,8.54
9/21/2020,Missouri,29,116814,1936,1814,40,1084.3,8.54
9/21/2020,Montana,30,10509,160,184,3,1084.3,8.54
9/21/2020,Nebraska,31,41388,464,305,7,1084.3,8.54
9/21/2020,Nevada,32,76119,1531,205,-1,1084.3,8.54
9/21/2020,New Hampshire,33,7952,438,5,0,1084.3,8.54
9/21/2020,New Jersey,34,201945,16069,392,2,1084.3,8.54
9/21/2020,New Mexico,35,27683,851,104,2,1084.3,8.54
9/21/2020,New York,36,455187,32691,575,5,1084.3,8.54
9/21/2020,North Carolina,37,195093,3283,1115,13,1084.3,8.54
9/21/2020,North Dakota,38,18247,196,286,1,1084.3,8.54
9/21/2020,Ohio,39,145165,4623,856,8,1084.3,8.54
9/21/2020,Oklahoma,40,77908,948,1101,2,1084.3,8.54
9/21/2020,Oregon,41,30999,532,197,4,1084.3,8.54
9/21/2020,Pennsylvania,42,155729,8080,805,31,1084.3,8.54
9/21/2020,Rhode Island,44,23932,1097,312,9,1084.3,8.54
9/21/2020,South Carolina,45,138124,3212,416,13,1084.3,8.54
9/21/2020,South Dakota,46,18869,202,173,0,1084.3,8.54
9/21/2020,Tennessee,47,181725,2209,1104,14,1084.3,8.54
9/21/2020,Texas,48,744736,15212,22276,53,1084.3,8.54
9/21/2020,Utah,49,64404,441,630,1,1084.3,8.54
9/21/2020,Vermont,50,1719,58,4,0,1084.3,8.54
9/21/2020,Virginia,51,141138,3021,627,6,1084.3,8.54
9/21/2020,Washington,53,86803,2137,634,7,1084.3,8.54
9/21/2020,West Virginia,54,14171,312,117,2,1084.3,8.54
9/21/2020,Wisconsin,55,108656,1253,1313,3,1084.3,8.54
9/21/2020,Wyoming,56,4944,49,73,0,1084.3,8.54
9/22/2020,Alabama,1,146584,2457,804,18,743.52,18.7
9/22/2020,Alaska,2,7821,42,46,0,743.52,18.7
9/22/2020,Arizona,4,214846,5501,595,19,743.52,18.7
9/22/2020,Arkansas,5,76981,1209,617,12,743.52,18.7
9/22/2020,California,6,795077,15209,2860,140,743.52,18.7
9/22/2020,Colorado,8,66552,2034,616,3,743.52,18.7
9/22/2020,Connecticut,9,56160,4496,136,1,743.52,18.7
9/22/2020,Delaware,10,19761,628,94,1,743.52,18.7
9/22/2020,Florida,12,687901,13415,2470,99,743.52,18.7
9/22/2020,Georgia,13,290930,6524,955,69,743.52,18.7
9/22/2020,Hawaii,15,11653,119,63,0,743.52,18.7
9/22/2020,Idaho,16,38676,452,480,5,743.52,18.7
9/22/2020,Illinois,17,280511,8741,1479,24,743.52,18.7
9/22/2020,Indiana,18,114864,3520,613,8,743.52,18.7
9/22/2020,Iowa,19,81674,1293,668,9,743.52,18.7
9/22/2020,Kansas,20,55237,618,281,14,743.52,18.7
9/22/2020,Kentucky,21,66624,1148,719,7,743.52,18.7
9/22/2020,Louisiana,22,163253,5386,752,11,743.52,18.7
9/22/2020,Maine,23,5146,140,40,0,743.52,18.7
9/22/2020,Maryland,24,121409,3895,341,12,743.52,18.7
9/22/2020,Massachusetts,25,127969,9328,173,11,743.52,18.7
9/22/2020,Michigan,26,130406,6998,751,16,743.52,18.7
9/22/2020,Minnesota,27,91474,2031,480,10,743.52,18.7
9/22/2020,Mississippi,28,94021,2846,465,36,743.52,18.7
9/22/2020,Missouri,29,118574,1974,1760,38,743.52,18.7
9/22/2020,Montana,30,10792,163,283,3,743.52,18.7
9/22/2020,Nebraska,31,41828,473,440,9,743.52,18.7
9/22/2020,Nevada,32,76376,1546,257,15,743.52,18.7
9/22/2020,New Hampshire,33,7990,438,38,0,743.52,18.7
9/22/2020,New Jersey,34,202371,16076,426,7,743.52,18.7
9/22/2020,New Mexico,35,27790,854,107,3,743.52,18.7
9/22/2020,New York,36,455938,32690,751,-1,743.52,18.7
9/22/2020,North Carolina,37,196258,3320,1165,37,743.52,18.7
9/22/2020,North Dakota,38,18511,199,264,3,743.52,18.7
9/22/2020,Ohio,39,145850,4635,685,12,743.52,18.7
9/22/2020,Oklahoma,40,79072,962,1164,14,743.52,18.7
9/22/2020,Oregon,41,31323,535,324,3,743.52,18.7
9/22/2020,Pennsylvania,42,156512,8099,783,19,743.52,18.7
9/22/2020,Rhode Island,44,24044,1099,112,2,743.52,18.7
9/22/2020,South Carolina,45,140789,3243,2665,31,743.52,18.7
9/22/2020,South Dakota,46,19189,202,320,0,743.52,18.7
9/22/2020,Tennessee,47,182546,2236,821,27,743.52,18.7
9/22/2020,Texas,48,749069,15322,4333,110,743.52,18.7
9/22/2020,Utah,49,65058,443,654,2,743.52,18.7
9/22/2020,Vermont,50,1721,58,2,0,743.52,18.7
9/22/2020,Virginia,51,142010,3060,872,39,743.52,18.7
9/22/2020,Washington,53,87233,2163,430,26,743.52,18.7
9/22/2020,West Virginia,54,14384,317,213,5,743.52,18.7
9/22/2020,Wisconsin,55,110393,1259,1737,6,743.52,18.7
9/22/2020,Wyoming,56,5016,49,72,0,743.52,18.7
9/23/2020,Alabama,1,147153,2488,569,31,828.02,21.72
9/23/2020,Alaska,2,7875,42,54,0,828.02,21.72
9/23/2020,Arizona,4,215284,5526,438,25,828.02,21.72
9/23/2020,Arkansas,5,77963,1229,982,20,828.02,21.72
9/23/2020,California,6,798350,15313,3273,104,828.02,21.72
9/23/2020,Colorado,8,67186,2038,634,4,828.02,21.72
9/23/2020,Connecticut,9,56315,4497,155,1,828.02,21.72
9/23/2020,Delaware,10,19830,629,69,1,828.02,21.72
9/23/2020,Florida,12,690491,13617,2590,202,828.02,21.72
9/23/2020,Georgia,13,292797,6620,1867,96,828.02,21.72
9/23/2020,Hawaii,15,11820,121,167,2,828.02,21.72
9/23/2020,Idaho,16,39030,454,354,2,828.02,21.72
9/23/2020,Illinois,17,282331,8762,1820,21,828.02,21.72
9/23/2020,Indiana,18,115578,3530,714,10,828.02,21.72
9/23/2020,Iowa,19,82956,1298,1282,5,828.02,21.72
9/23/2020,Kansas,20,56355,629,1118,11,828.02,21.72
9/23/2020,Kentucky,21,67590,1161,966,13,828.02,21.72
9/23/2020,Louisiana,22,163869,5407,616,21,828.02,21.72
9/23/2020,Maine,23,5171,140,25,0,828.02,21.72
9/23/2020,Maryland,24,121793,3902,384,7,828.02,21.72
9/23/2020,Massachusetts,25,128512,9347,543,19,828.02,21.72
9/23/2020,Michigan,26,131292,7013,886,15,828.02,21.72
9/23/2020,Minnesota,27,92152,2037,678,6,828.02,21.72
9/23/2020,Mississippi,28,94573,2870,552,24,828.02,21.72
9/23/2020,Missouri,29,120124,2035,1550,61,828.02,21.72
9/23/2020,Montana,30,11034,165,242,2,828.02,21.72
9/23/2020,Nebraska,31,42278,477,450,4,828.02,21.72
9/23/2020,Nevada,32,76907,1556,531,10,828.02,21.72
9/23/2020,New Hampshire,33,8007,438,17,0,828.02,21.72
9/23/2020,New Jersey,34,202779,16082,408,6,828.02,21.72
9/23/2020,New Mexico,35,27987,857,197,3,828.02,21.72
9/23/2020,New York,36,456604,32691,666,1,828.02,21.72
9/23/2020,North Carolina,37,197431,3345,1173,25,828.02,21.72
9/23/2020,North Dakota,38,18984,206,473,7,828.02,21.72
9/23/2020,Ohio,39,146753,4687,903,52,828.02,21.72
9/23/2020,Oklahoma,40,80161,970,1089,8,828.02,21.72
9/23/2020,Oregon,41,31513,538,190,3,828.02,21.72
9/23/2020,Pennsylvania,42,157373,8137,861,38,828.02,21.72
9/23/2020,Rhode Island,44,24177,1102,133,3,828.02,21.72
9/23/2020,South Carolina,45,141686,3262,897,19,828.02,21.72
9/23/2020,South Dakota,46,19634,202,445,0,828.02,21.72
9/23/2020,Tennessee,47,184068,2252,1522,16,828.02,21.72
9/23/2020,Texas,48,753551,15455,4482,133,828.02,21.72
9/23/2020,Utah,49,65948,444,890,1,828.02,21.72
9/23/2020,Vermont,50,1722,58,1,0,828.02,21.72
9/23/2020,Virginia,51,142590,3089,580,29,828.02,21.72
9/23/2020,Washington,53,88042,2175,809,12,828.02,21.72
9/23/2020,West Virginia,54,14504,319,120,2,828.02,21.72
9/23/2020,Wisconsin,55,112276,1269,1883,10,828.02,21.72
9/23/2020,Wyoming,56,5169,50,153,1,828.02,21.72
9/24/2020,Alabama,1,148206,2506,1053,18,878.72,17.48
9/24/2020,Alaska,2,8015,43,140,1,878.72,17.48
9/24/2020,Arizona,4,215852,5560,568,34,878.72,17.48
9/24/2020,Arkansas,5,79049,1246,1086,17,878.72,17.48
9/24/2020,California,6,801671,15389,3321,76,878.72,17.48
9/24/2020,Colorado,8,67745,2042,559,4,878.72,17.48
9/24/2020,Connecticut,9,56472,4499,157,2,878.72,17.48
9/24/2020,Delaware,10,19947,630,117,1,878.72,17.48
9/24/2020,Florida,12,693032,13794,2541,177,878.72,17.48
9/24/2020,Georgia,13,294334,6667,1537,47,878.72,17.48
9/24/2020,Hawaii,15,11908,123,88,2,878.72,17.48
9/24/2020,Idaho,16,39547,458,517,4,878.72,17.48
9/24/2020,Illinois,17,284620,8793,2289,31,878.72,17.48
9/24/2020,Indiana,18,116481,3548,903,18,878.72,17.48
9/24/2020,Iowa,19,83993,1303,1037,5,878.72,17.48
9/24/2020,Kansas,20,56461,633,106,4,878.72,17.48
9/24/2020,Kentucky,21,68230,1166,640,5,878.72,17.48
9/24/2020,Louisiana,22,164446,5423,577,16,878.72,17.48
9/24/2020,Maine,23,5215,140,44,0,878.72,17.48
9/24/2020,Maryland,24,122293,3909,500,7,878.72,17.48
9/24/2020,Massachusetts,25,128993,9362,481,15,878.72,17.48
9/24/2020,Michigan,26,132400,7020,1108,7,878.72,17.48
9/24/2020,Minnesota,27,93064,2040,912,3,878.72,17.48
9/24/2020,Mississippi,28,95310,2874,737,4,878.72,17.48
9/24/2020,Missouri,29,121485,2055,1361,20,878.72,17.48
9/24/2020,Montana,30,11381,165,347,0,878.72,17.48
9/24/2020,Nebraska,31,42731,478,453,1,878.72,17.48
9/24/2020,Nevada,32,77338,1565,431,9,878.72,17.48
9/24/2020,New Hampshire,33,8044,438,37,0,878.72,17.48
9/24/2020,New Jersey,34,203343,16091,564,9,878.72,17.48
9/24/2020,New Mexico,35,28224,859,237,2,878.72,17.48
9/24/2020,New York,36,457557,32696,953,5,878.72,17.48
9/24/2020,North Carolina,37,199236,3380,1805,35,878.72,17.48
9/24/2020,North Dakota,38,19454,215,470,9,878.72,17.48
9/24/2020,Ohio,39,147744,4715,991,28,878.72,17.48
9/24/2020,Oklahoma,40,81244,981,1083,11,878.72,17.48
9/24/2020,Oregon,41,31869,540,356,2,878.72,17.48
9/24/2020,Pennsylvania,42,158221,8150,848,13,878.72,17.48
9/24/2020,Rhode Island,44,24311,1106,134,4,878.72,17.48
9/24/2020,South Carolina,45,142707,3279,1021,17,878.72,17.48
9/24/2020,South Dakota,46,20097,210,463,8,878.72,17.48
9/24/2020,Tennessee,47,185121,2287,1053,35,878.72,17.48
9/24/2020,Texas,48,758379,15587,4828,132,878.72,17.48
9/24/2020,Utah,49,67167,444,1219,0,878.72,17.48
9/24/2020,Vermont,50,1724,58,2,0,878.72,17.48
9/24/2020,Virginia,51,143492,3113,902,24,878.72,17.48
9/24/2020,Washington,53,88597,2175,555,0,878.72,17.48
9/24/2020,West Virginia,54,14706,325,202,6,878.72,17.48
9/24/2020,Wisconsin,55,114743,1275,2467,6,878.72,17.48
9/24/2020,Wyoming,56,5305,50,136,0,878.72,17.48
9/25/2020,Alabama,1,150658,2491,2452,-15,1068.64,16.84
9/25/2020,Alaska,2,8133,48,118,5,1068.64,16.84
9/25/2020,Arizona,4,216367,5588,515,28,1068.64,16.84
9/25/2020,Arkansas,5,79946,1266,897,20,1068.64,16.84
9/25/2020,California,6,805733,15533,4062,144,1068.64,16.84
9/25/2020,Colorado,8,68506,2045,761,3,1068.64,16.84
9/25/2020,Connecticut,9,56587,4501,115,2,1068.64,16.84
9/25/2020,Delaware,10,20085,631,138,1,1068.64,16.84
9/25/2020,Florida,12,695879,13914,2847,120,1068.64,16.84
9/25/2020,Georgia,13,296089,6717,1755,50,1068.64,16.84
9/25/2020,Hawaii,15,12039,126,131,3,1068.64,16.84
9/25/2020,Idaho,16,40228,458,681,0,1068.64,16.84
9/25/2020,Illinois,17,287375,8826,2755,33,1068.64,16.84
9/25/2020,Indiana,18,117656,3566,1175,18,1068.64,16.84
9/25/2020,Iowa,19,85031,1312,1038,9,1068.64,16.84
9/25/2020,Kansas,20,57852,634,1391,1,1068.64,16.84
9/25/2020,Kentucky,21,69150,1179,920,13,1068.64,16.84
9/25/2020,Louisiana,22,165152,5444,706,21,1068.64,16.84
9/25/2020,Maine,23,5235,140,20,0,1068.64,16.84
9/25/2020,Maryland,24,122850,3917,557,8,1068.64,16.84
9/25/2020,Massachusetts,25,129481,9373,488,11,1068.64,16.84
9/25/2020,Michigan,26,133443,7028,1043,8,1068.64,16.84
9/25/2020,Minnesota,27,94241,2046,1177,6,1068.64,16.84
9/25/2020,Mississippi,28,96032,2894,722,20,1068.64,16.84
9/25/2020,Missouri,29,123544,2075,2059,20,1068.64,16.84
9/25/2020,Montana,30,11656,170,275,5,1068.64,16.84
9/25/2020,Nebraska,31,43162,483,431,5,1068.64,16.84
9/25/2020,Nevada,32,77930,1573,592,8,1068.64,16.84
9/25/2020,New Hampshire,33,8085,438,41,0,1068.64,16.84
9/25/2020,New Jersey,34,203891,16097,548,6,1068.64,16.84
9/25/2020,New Mexico,35,28487,865,263,6,1068.64,16.84
9/25/2020,New York,36,458466,32708,909,12,1068.64,16.84
9/25/2020,North Carolina,37,204658,3427,5422,47,1068.64,16.84
9/25/2020,North Dakota,38,19888,222,434,7,1068.64,16.84
9/25/2020,Ohio,39,148894,4734,1150,19,1068.64,16.84
9/25/2020,Oklahoma,40,82520,993,1276,12,1068.64,16.84
9/25/2020,Oregon,41,32328,545,459,5,1068.64,16.84
9/25/2020,Pennsylvania,42,159051,8157,830,7,1068.64,16.84
9/25/2020,Rhode Island,44,24181,1107,-130,1,1068.64,16.84
9/25/2020,South Carolina,45,143902,3297,1195,18,1068.64,16.84
9/25/2020,South Dakota,46,20554,216,457,6,1068.64,16.84
9/25/2020,Tennessee,47,186769,2326,1648,39,1068.64,16.84
9/25/2020,Texas,48,761644,15637,3265,50,1068.64,16.84
9/25/2020,Utah,49,68537,448,1370,4,1068.64,16.84
9/25/2020,Vermont,50,1731,58,7,0,1068.64,16.84
9/25/2020,Virginia,51,144433,3136,941,23,1068.64,16.84
9/25/2020,Washington,53,89149,2193,552,18,1068.64,16.84
9/25/2020,West Virginia,54,14953,330,247,5,1068.64,16.84
9/25/2020,Wisconsin,55,117355,1285,2612,10,1068.64,16.84
9/25/2020,Wyoming,56,5420,50,115,0,1068.64,16.84
9/26/2020,Alabama,1,151591,2501,933,10,842.32,15.22
9/26/2020,Alaska,2,8244,48,111,0,842.32,15.22
9/26/2020,Arizona,4,216826,5623,459,35,842.32,15.22
9/26/2020,Arkansas,5,80755,1285,809,19,842.32,15.22
9/26/2020,California,6,809214,15588,3481,55,842.32,15.22
9/26/2020,Colorado,8,68973,2047,467,2,842.32,15.22
9/26/2020,Connecticut,9,56587,4501,0,0,842.32,15.22
9/26/2020,Delaware,10,20156,633,71,2,842.32,15.22
9/26/2020,Florida,12,698674,14021,2795,107,842.32,15.22
9/26/2020,Georgia,13,297553,6758,1464,41,842.32,15.22
9/26/2020,Hawaii,15,12166,130,127,4,842.32,15.22
9/26/2020,Idaho,16,40411,460,183,2,842.32,15.22
9/26/2020,Illinois,17,289683,8847,2308,21,842.32,15.22
9/26/2020,Indiana,18,118819,3577,1163,11,842.32,15.22
9/26/2020,Iowa,19,85908,1314,877,2,842.32,15.22
9/26/2020,Kansas,20,57852,634,0,0,842.32,15.22
9/26/2020,Kentucky,21,70038,1185,888,6,842.32,15.22
9/26/2020,Louisiana,22,165152,5444,0,0,842.32,15.22
9/26/2020,Maine,23,5260,140,25,0,842.32,15.22
9/26/2020,Maryland,24,123328,3925,478,8,842.32,15.22
9/26/2020,Massachusetts,25,130050,9391,569,18,842.32,15.22
9/26/2020,Michigan,26,134372,7044,929,16,842.32,15.22
9/26/2020,Minnesota,27,95711,2056,1470,10,842.32,15.22
9/26/2020,Mississippi,28,96677,2911,645,17,842.32,15.22
9/26/2020,Missouri,29,124939,2118,1395,43,842.32,15.22
9/26/2020,Montana,30,11943,171,287,1,842.32,15.22
9/26/2020,Nebraska,31,43596,484,434,1,842.32,15.22
9/26/2020,Nevada,32,78464,1583,534,10,842.32,15.22
9/26/2020,New Hampshire,33,8121,439,36,1,842.32,15.22
9/26/2020,New Jersey,34,204641,16103,750,6,842.32,15.22
9/26/2020,New Mexico,35,28692,870,205,5,842.32,15.22
9/26/2020,New York,36,459472,32713,1006,5,842.32,15.22
9/26/2020,North Carolina,37,206241,3458,1583,31,842.32,15.22
9/26/2020,North Dakota,38,20383,230,495,8,842.32,15.22
9/26/2020,Ohio,39,150009,4740,1115,6,842.32,15.22
9/26/2020,Oklahoma,40,83510,1004,990,11,842.32,15.22
9/26/2020,Oregon,41,32581,549,253,4,842.32,15.22
9/26/2020,Pennsylvania,42,159937,8177,886,20,842.32,15.22
9/26/2020,Rhode Island,44,24181,1107,0,0,842.32,15.22
9/26/2020,South Carolina,45,145273,3323,1371,26,842.32,15.22
9/26/2020,South Dakota,46,21133,218,579,2,842.32,15.22
9/26/2020,Tennessee,47,188205,2347,1436,21,842.32,15.22
9/26/2020,Texas,48,764642,15792,2998,155,842.32,15.22
9/26/2020,Utah,49,69556,448,1019,0,842.32,15.22
9/26/2020,Vermont,50,1739,58,8,0,842.32,15.22
9/26/2020,Virginia,51,145408,3144,975,8,842.32,15.22
9/26/2020,Washington,53,89514,2196,365,3,842.32,15.22
9/26/2020,West Virginia,54,15158,332,205,2,842.32,15.22
9/26/2020,Wisconsin,55,120249,1291,2894,6,842.32,15.22
9/26/2020,Wyoming,56,5465,50,45,0,842.32,15.22
9/27/2020,Alabama,1,152321,2502,730,1,727.44,5.3
9/27/2020,Alaska,2,8359,52,115,4,727.44,5.3
9/27/2020,Arizona,4,217237,5623,411,0,727.44,5.3
9/27/2020,Arkansas,5,81242,1308,487,23,727.44,5.3
9/27/2020,California,6,811698,15608,2484,20,727.44,5.3
9/27/2020,Colorado,8,69472,2048,499,1,727.44,5.3
9/27/2020,Connecticut,9,56587,4501,0,0,727.44,5.3
9/27/2020,Delaware,10,20260,633,104,0,727.44,5.3
9/27/2020,Florida,12,700556,14031,1882,10,727.44,5.3
9/27/2020,Georgia,13,298321,6789,768,31,727.44,5.3
9/27/2020,Hawaii,15,12264,131,98,1,727.44,5.3
9/27/2020,Idaho,16,40501,460,90,0,727.44,5.3
9/27/2020,Illinois,17,291271,8859,1588,12,727.44,5.3
9/27/2020,Indiana,18,119721,3580,902,3,727.44,5.3
9/27/2020,Iowa,19,86624,1316,716,2,727.44,5.3
9/27/2020,Kansas,20,57978,636,126,2,727.44,5.3
9/27/2020,Kentucky,21,70385,1189,347,4,727.44,5.3
9/27/2020,Louisiana,22,166075,5465,923,21,727.44,5.3
9/27/2020,Maine,23,5288,140,28,0,727.44,5.3
9/27/2020,Maryland,24,123895,3935,567,10,727.44,5.3
9/27/2020,Massachusetts,25,130642,9404,592,13,727.44,5.3
9/27/2020,Michigan,26,134409,7044,37,0,727.44,5.3
9/27/2020,Minnesota,27,96786,2060,1075,4,727.44,5.3
9/27/2020,Mississippi,28,96859,2919,182,8,727.44,5.3
9/27/2020,Missouri,29,126115,2117,1176,-1,727.44,5.3
9/27/2020,Montana,30,12126,173,183,2,727.44,5.3
9/27/2020,Nebraska,31,44063,485,467,1,727.44,5.3
9/27/2020,Nevada,32,78820,1585,356,2,727.44,5.3
9/27/2020,New Hampshire,33,8172,439,51,0,727.44,5.3
9/27/2020,New Jersey,34,205339,16106,698,3,727.44,5.3
9/27/2020,New Mexico,35,28844,870,152,0,727.44,5.3
9/27/2020,New York,36,460340,32722,868,9,727.44,5.3
9/27/2020,North Carolina,37,207407,3460,1166,2,727.44,5.3
9/27/2020,North Dakota,38,20727,234,344,4,727.44,5.3
9/27/2020,Ohio,39,150809,4741,800,1,727.44,5.3
9/27/2020,Oklahoma,40,84333,1006,823,2,727.44,5.3
9/27/2020,Oregon,41,32820,549,239,0,727.44,5.3
9/27/2020,Pennsylvania,42,160770,8180,833,3,727.44,5.3
9/27/2020,Rhode Island,44,24181,1107,0,0,727.44,5.3
9/27/2020,South Carolina,45,145887,3326,614,3,727.44,5.3
9/27/2020,South Dakota,46,21541,218,408,0,727.44,5.3
9/27/2020,Tennessee,47,190037,2350,1832,3,727.44,5.3
9/27/2020,Texas,48,770539,15831,5897,39,727.44,5.3
9/27/2020,Utah,49,70616,453,1060,5,727.44,5.3
9/27/2020,Vermont,50,1742,58,3,0,727.44,5.3
9/27/2020,Virginia,51,146144,3159,736,15,727.44,5.3
9/27/2020,Washington,53,89822,2196,308,0,727.44,5.3
9/27/2020,West Virginia,54,15348,334,190,2,727.44,5.3
9/27/2020,Wisconsin,55,122498,1291,2249,0,727.44,5.3
9/27/2020,Wyoming,56,5633,50,168,0,727.44,5.3
9/28/2020,Alabama,1,152983,2501,662,-1,724.54,6.9
9/28/2020,Alaska,2,8477,52,118,0,724.54,6.9
9/28/2020,Arizona,4,217513,5624,276,1,724.54,6.9
9/28/2020,Arkansas,5,82049,1329,807,21,724.54,6.9
